Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill,totalAppliances,CostPerAppliance
22,22.0,2.0,19.0,1.0,0,9,7,16,746,9.2,6863.2,66.0,103.98787878787878
5,22.0,3.0,22.0,7.0,0,2,9,21,568,9.3,5282.400000000001,59.0,89.53220338983051
9,17.0,0.0,18.0,1.0,0,6,5,5,429,8.4,3603.6,45.0,80.08
22,23.0,2.0,13.0,12.0,0,12,4,14,727,8.3,6034.1,72.0,83.80694444444445
20,23.0,3.0,6.0,1.0,0,8,12,16,656,9.1,5969.599999999999,53.0,112.63396226415094
14,22.0,3.0,17.0,1.0,0,6,5,21,590,8.4,4956.0,57.0,86.94736842105263
8,17.0,3.0,21.0,1.0,0,1,0,5,421,7.9,3325.9,50.0,66.518
16,23.0,1.0,13.0,1.0,0,2,0,11,551,7.9,4352.900000000001,54.0,80.60925925925928
15,23.0,3.0,10.0,1.0,0,8,14,30,513,7.7,3950.1,52.0,75.96346153846153
6,22.0,2.0,12.0,1.0,0,8,7,25,540,9.2,4968.0,43.0,115.53488372093024
5,21.0,3.0,7.0,1.0,0,3,5,14,342,8.4,2872.8,37.0,77.64324324324325
17,23.0,1.0,16.0,1.0,0,11,15,0,676,7.8,5272.8,58.0,90.91034482758621
20,23.0,3.0,19.0,1.0,0,11,0,6,747,7.9,5901.3,66.0,89.41363636363637
9,23.0,0.0,11.0,1.0,0,10,12,17,528,9.1,4804.8,44.0,109.2
7,22.0,2.0,16.0,1.0,0,3,3,7,493,8.1,3993.3,48.0,83.19375000000001
23,23.0,1.0,9.0,1.0,0,3,15,27,476,7.8,3712.8,57.0,65.13684210526316
22,22.0,3.0,9.0,12.0,0,2,8,12,656,8.9,5838.400000000001,68.0,85.85882352941178
15,22.0,3.0,16.0,1.0,0,10,12,11,651,9.1,5924.099999999999,57.0,103.93157894736841
9,19.0,2.0,4.0,7.0,0,9,8,31,439,8.9,3907.1,41.0,95.29512195121951
9,21.0,0.0,11.0,1.0,0,1,14,20,396,7.7,3049.2000000000003,42.0,72.60000000000001
12,23.0,3.0,17.0,1.0,0,12,6,18,486,8.7,4228.2,56.0,75.50357142857142
16,22.0,0.0,8.0,1.0,0,11,14,15,557,7.7,4288.900000000001,47.0,91.25319148936171
7,20.0,2.0,11.0,1.0,0,5,5,28,389,8.4,3267.6000000000004,41.0,79.69756097560976
9,23.0,0.0,11.0,1.0,0,2,7,5,435,9.2,4001.999999999999,44.0,90.95454545454544
9,23.0,1.0,16.0,1.0,0,12,12,10,575,9.1,5232.5,50.0,104.65
12,23.0,3.0,8.0,1.0,0,3,6,30,413,8.7,3593.1,47.0,76.44893617021276
22,22.0,0.0,22.0,1.0,0,2,3,13,642,8.1,5200.2,67.0,77.61492537313433
14,23.0,2.0,14.0,12.0,0,12,9,25,756,9.3,7030.8,65.0,108.16615384615385
14,23.0,2.0,18.0,1.0,0,8,7,26,567,9.2,5216.4,58.0,89.93793103448276
15,22.0,3.0,18.0,1.0,0,9,2,4,595,7.6,4522.0,59.0,76.64406779661017
23,23.0,0.0,4.0,1.0,0,10,12,5,390,9.1,3549.0,51.0,69.58823529411765
6,23.0,0.0,18.0,1.0,0,7,0,10,362,7.9,2859.8,48.0,59.57916666666667
13,23.0,3.0,21.0,12.0,0,1,4,21,831,8.3,6897.3,72.0,95.79583333333333
9,21.0,3.0,18.0,1.0,0,12,9,28,433,9.3,4026.9,52.0,77.44038461538462
7,20.0,0.0,16.0,1.0,0,9,5,8,397,8.4,3334.8,44.0,75.7909090909091
9,19.0,0.0,6.0,1.0,0,8,6,13,305,8.7,2653.5,35.0,75.81428571428572
18,22.0,0.0,18.0,1.0,0,5,7,21,484,9.2,4452.799999999999,59.0,75.47118644067795
7,22.0,2.0,17.0,7.0,0,6,15,26,628,7.8,4898.4,55.0,89.06181818181817
15,23.0,0.0,17.0,1.0,0,6,5,23,482,8.4,4048.8,56.0,72.3
10,19.0,0.0,3.0,1.0,0,8,7,2,270,9.2,2484.0,33.0,75.27272727272727
22,23.0,2.0,21.0,12.0,0,6,0,17,609,7.9,4811.1,80.0,60.13875
19,23.0,1.0,22.0,1.0,0,2,11,7,529,8.2,4337.799999999999,66.0,65.72424242424242
14,23.0,3.0,6.0,1.0,0,9,12,0,434,9.1,3949.4,47.0,84.02978723404256
16,22.0,0.0,19.0,1.0,0,10,5,22,485,8.4,4074.0,58.0,70.24137931034483
20,22.0,0.0,17.0,1.0,0,3,7,0,578,9.2,5317.599999999999,60.0,88.62666666666665
7,22.0,3.0,8.0,1.0,0,5,11,14,506,8.2,4149.2,41.0,101.19999999999999
17,22.0,0.0,9.0,1.0,0,7,0,28,507,7.9,4005.3,49.0,81.74081632653062
14,23.0,0.0,5.0,1.0,0,8,6,3,512,8.7,4454.4,43.0,103.59069767441859
8,18.0,1.0,8.0,1.0,0,4,9,4,313,9.3,2910.9,36.0,80.85833333333333
16,22.0,1.0,5.0,1.0,0,8,3,26,474,8.1,3839.4,45.0,85.32000000000001
22,22.0,3.0,12.0,1.0,0,3,14,16,597,7.7,4596.900000000001,60.0,76.61500000000001
19,23.0,1.0,13.0,1.0,0,4,8,15,558,8.9,4966.2,57.0,87.12631578947368
15,22.0,2.0,18.0,1.0,0,8,15,4,634,7.8,4945.2,58.0,85.26206896551724
12,23.0,1.0,5.0,1.0,0,4,13,15,434,7.4,3211.6000000000004,42.0,76.46666666666667
15,22.0,0.0,7.0,1.0,0,10,14,3,376,7.7,2895.2000000000003,45.0,64.33777777777779
19,23.0,0.0,22.0,12.0,0,1,8,6,577,8.9,5135.3,76.0,67.56973684210527
11,23.0,1.0,22.0,1.0,0,1,6,21,594,8.7,5167.799999999999,58.0,89.1
18,22.0,1.0,17.0,1.0,0,3,15,14,427,7.8,3330.6,59.0,56.45084745762712
22,22.0,2.0,13.0,1.0,0,8,5,28,559,8.4,4695.6,60.0,78.26
17,22.0,3.0,8.0,1.0,0,1,6,14,431,8.7,3749.7,51.0,73.5235294117647
20,22.0,1.0,6.0,1.0,0,8,12,17,478,9.1,4349.8,50.0,86.99600000000001
18,22.0,1.0,10.0,1.0,0,7,3,28,418,8.1,3385.7999999999997,52.0,65.11153846153846
11,22.0,2.0,13.0,1.0,0,7,12,1,599,9.1,5450.9,49.0,111.24285714285713
23,23.0,1.0,14.0,1.0,0,7,5,14,483,8.4,4057.2,62.0,65.43870967741935
10,17.0,2.0,12.0,1.0,0,6,6,26,373,8.7,3245.1,42.0,77.2642857142857
23,23.0,2.0,21.0,1.0,0,2,6,6,483,8.7,4202.099999999999,70.0,60.029999999999994
23,23.0,3.0,6.0,1.0,0,4,0,16,643,7.9,5079.7,56.0,90.70892857142857
9,23.0,2.0,18.0,1.0,0,12,10,21,678,8.5,5763.0,53.0,108.73584905660377
8,22.0,3.0,22.0,1.0,0,10,7,27,735,9.2,6761.999999999999,56.0,120.74999999999999
10,22.0,1.0,12.0,1.0,0,6,11,17,525,8.2,4305.0,46.0,93.58695652173913
8,22.0,2.0,10.0,7.0,0,6,6,29,396,8.7,3445.2,49.0,70.31020408163265
5,18.0,0.0,3.0,1.0,0,4,3,3,168,8.1,1360.8,27.0,50.4
13,23.0,3.0,11.0,1.0,0,1,8,24,609,8.9,5420.1,51.0,106.2764705882353
16,23.0,2.0,8.0,1.0,0,7,6,15,481,8.7,4184.7,50.0,83.694
20,22.0,3.0,20.0,1.0,0,12,5,1,603,8.4,5065.2,66.0,76.74545454545455
8,19.0,3.0,15.0,1.0,0,5,2,6,373,7.6,2834.7999999999997,46.0,61.62608695652173
8,21.0,0.0,22.0,1.0,0,10,10,5,500,8.5,4250.0,52.0,81.73076923076923
16,22.0,2.0,3.0,1.0,0,2,2,0,481,7.6,3655.6,44.0,83.08181818181818
22,22.0,2.0,4.0,1.0,0,11,5,24,439,8.4,3687.6,51.0,72.30588235294117
7,21.0,0.0,21.0,7.0,0,9,15,20,447,7.8,3486.6,56.0,62.260714285714286
18,23.0,3.0,6.0,1.0,0,4,11,11,454,8.2,3722.8,51.0,72.99607843137255
17,22.0,0.0,20.0,1.0,0,2,2,19,376,7.6,2857.6,60.0,47.626666666666665
17,23.0,2.0,13.0,1.0,0,5,4,8,576,8.3,4780.8,56.0,85.37142857142858
10,17.0,0.0,20.0,1.0,0,5,10,30,421,8.5,3578.5,48.0,74.55208333333333
13,22.0,0.0,14.0,1.0,0,2,12,23,425,9.1,3867.5,50.0,77.35
23,23.0,3.0,17.0,1.0,0,2,4,22,712,8.3,5909.6,67.0,88.20298507462687
13,23.0,3.0,16.0,1.0,0,7,0,18,502,7.9,3965.8,56.0,70.81785714285715
20,23.0,3.0,14.0,1.0,0,3,2,6,575,7.6,4370.0,61.0,71.63934426229508
7,19.0,0.0,19.0,1.0,0,8,14,19,473,7.7,3642.1,46.0,79.17608695652174
17,23.0,3.0,21.0,12.0,0,4,7,4,825,9.2,7589.999999999999,76.0,99.86842105263156
18,22.0,2.0,14.0,1.0,0,7,10,18,529,8.5,4496.5,57.0,78.8859649122807
11,23.0,3.0,4.0,1.0,0,4,10,16,526,8.5,4471.0,42.0,106.45238095238095
10,20.0,0.0,22.0,7.0,0,12,2,21,466,7.6,3541.6,59.0,60.0271186440678
19,23.0,2.0,22.0,1.0,0,7,0,26,573,7.9,4526.7,67.0,67.56268656716418
10,19.0,3.0,11.0,1.0,0,11,2,18,358,7.6,2720.7999999999997,44.0,61.83636363636363
8,18.0,2.0,14.0,1.0,0,1,8,27,475,8.9,4227.5,43.0,98.31395348837209
7,17.0,0.0,18.0,7.0,0,1,7,11,388,9.2,3569.6,49.0,72.84897959183674
12,22.0,0.0,20.0,12.0,0,2,9,0,432,9.3,4017.6,66.0,60.872727272727275
7,19.0,0.0,21.0,1.0,0,7,2,17,592,7.6,4499.2,48.0,93.73333333333333
14,23.0,2.0,19.0,12.0,0,2,12,6,574,9.1,5223.4,70.0,74.61999999999999
9,17.0,0.0,5.0,1.0,0,7,2,5,193,7.6,1466.8,32.0,45.8375
16,22.0,1.0,10.0,1.0,0,12,6,8,525,8.7,4567.5,50.0,91.35
13,23.0,1.0,10.0,1.0,0,1,12,18,620,9.1,5642.0,48.0,117.54166666666667
7,21.0,1.0,3.0,1.0,0,9,13,11,237,7.4,1753.8000000000002,33.0,53.14545454545455
15,22.0,3.0,17.0,1.0,0,1,15,30,729,7.8,5686.2,58.0,98.03793103448275
22,23.0,1.0,11.0,1.0,0,7,8,22,679,8.9,6043.1,58.0,104.19137931034483
19,23.0,2.0,8.0,1.0,0,12,9,16,557,9.3,5180.1,53.0,97.7377358490566
18,23.0,3.0,13.0,1.0,0,3,2,13,521,7.6,3959.6,58.0,68.26896551724138
21,23.0,0.0,10.0,1.0,0,9,12,22,525,9.1,4777.5,55.0,86.86363636363636
15,22.0,3.0,22.0,1.0,0,6,2,17,606,7.6,4605.599999999999,63.0,73.1047619047619
17,23.0,0.0,18.0,1.0,0,9,8,13,418,8.9,3720.2,59.0,63.05423728813559
23,22.0,0.0,18.0,1.0,0,9,15,31,498,7.8,3884.4,64.0,60.69375
23,23.0,1.0,10.0,1.0,0,12,1,12,431,8.8,3792.8,58.0,65.39310344827587
20,22.0,2.0,8.0,1.0,0,4,2,9,441,7.6,3351.6,53.0,63.237735849056605
12,22.0,2.0,18.0,1.0,0,1,6,31,650,8.7,5654.999999999999,55.0,102.8181818181818
12,22.0,2.0,22.0,1.0,0,12,1,0,688,8.8,6054.400000000001,59.0,102.61694915254238
17,23.0,1.0,12.0,1.0,0,1,13,7,441,7.4,3263.4,54.0,60.43333333333334
21,23.0,1.0,13.0,12.0,0,3,9,15,609,9.3,5663.700000000001,70.0,80.91000000000001
5,23.0,1.0,14.0,1.0,0,5,12,17,442,9.1,4022.2,44.0,91.41363636363636
22,23.0,0.0,8.0,12.0,0,4,13,23,481,7.4,3559.4,65.0,54.76
8,23.0,1.0,4.0,1.0,0,10,13,5,516,7.4,3818.4,37.0,103.2
11,23.0,2.0,21.0,1.0,0,2,14,1,471,7.7,3626.7,58.0,62.529310344827586
13,22.0,2.0,10.0,1.0,0,6,3,4,392,8.1,3175.2,48.0,66.14999999999999
6,18.0,2.0,14.0,1.0,0,3,14,20,319,7.7,2456.3,41.0,59.90975609756098
7,17.0,3.0,11.0,1.0,0,11,12,10,273,9.1,2484.2999999999997,39.0,63.699999999999996
8,22.0,0.0,10.0,1.0,0,2,11,24,468,8.2,3837.599999999999,41.0,93.59999999999998
23,23.0,1.0,16.0,1.0,0,11,4,14,585,8.3,4855.5,64.0,75.8671875
12,23.0,1.0,3.0,12.0,0,8,12,27,392,9.1,3567.2,51.0,69.94509803921568
22,22.0,1.0,17.0,1.0,0,8,1,24,556,8.8,4892.8,63.0,77.66349206349207
15,22.0,2.0,12.0,1.0,0,6,1,1,601,8.8,5288.8,52.0,101.70769230769231
6,22.0,0.0,16.0,1.0,0,7,4,25,332,8.3,2755.6000000000004,45.0,61.235555555555564
11,23.0,1.0,14.0,1.0,0,11,14,7,619,7.7,4766.3,50.0,95.32600000000001
22,22.0,0.0,3.0,1.0,0,12,9,21,537,9.3,4994.1,48.0,104.04375
11,23.0,2.0,12.0,1.0,0,6,6,10,562,8.7,4889.4,49.0,99.78367346938775
23,23.0,3.0,3.0,1.0,0,4,9,27,532,9.3,4947.6,53.0,93.35094339622643
20,23.0,2.0,11.0,1.0,0,12,15,28,704,7.8,5491.2,57.0,96.33684210526316
14,23.0,3.0,18.0,1.0,0,12,14,28,552,7.7,4250.400000000001,59.0,72.04067796610171
20,23.0,1.0,5.0,1.0,0,5,13,26,392,7.4,2900.8,50.0,58.016000000000005
7,22.0,1.0,10.0,1.0,0,7,13,27,463,7.4,3426.2000000000003,41.0,83.5658536585366
11,23.0,2.0,12.0,1.0,0,9,8,13,574,8.9,5108.6,49.0,104.25714285714287
19,23.0,1.0,7.0,1.0,0,12,10,15,632,8.5,5372.0,51.0,105.33333333333333
14,22.0,3.0,10.0,1.0,0,8,0,8,461,7.9,3641.9,50.0,72.83800000000001
12,23.0,2.0,8.0,1.0,0,6,7,10,379,9.2,3486.7999999999997,46.0,75.8
15,22.0,1.0,4.0,1.0,0,10,7,18,391,9.2,3597.2,43.0,83.65581395348836
13,22.0,0.0,18.0,1.0,0,5,6,2,375,8.7,3262.4999999999995,54.0,60.41666666666666
19,22.0,0.0,7.0,1.0,0,4,6,28,299,8.7,2601.2999999999997,49.0,53.08775510204081
9,23.0,2.0,6.0,1.0,0,11,11,31,462,8.2,3788.4,41.0,92.4
16,23.0,0.0,5.0,1.0,0,10,11,30,289,8.2,2369.7999999999997,45.0,52.66222222222222
14,22.0,0.0,5.0,12.0,0,12,11,7,637,8.2,5223.4,53.0,98.55471698113207
13,23.0,3.0,21.0,1.0,0,2,9,9,518,9.3,4817.400000000001,61.0,78.9737704918033
16,22.0,1.0,13.0,1.0,0,11,5,14,449,8.4,3771.6,53.0,71.1622641509434
14,22.0,0.0,22.0,12.0,0,9,1,10,516,8.8,4540.8,70.0,64.86857142857143
11,22.0,1.0,10.0,1.0,0,5,14,30,411,7.7,3164.7000000000003,45.0,70.32666666666667
15,23.0,3.0,21.0,12.0,0,11,9,27,754,9.3,7012.200000000001,74.0,94.75945945945946
9,20.0,3.0,14.0,7.0,0,12,6,28,527,8.7,4584.9,53.0,86.50754716981132
10,20.0,0.0,20.0,7.0,0,2,7,15,513,9.2,4719.599999999999,57.0,82.8
13,22.0,0.0,14.0,1.0,0,3,6,25,528,8.7,4593.599999999999,50.0,91.87199999999999
14,23.0,2.0,3.0,1.0,0,6,3,3,572,8.1,4633.2,43.0,107.74883720930232
16,22.0,1.0,11.0,1.0,0,3,8,12,538,8.9,4788.2,51.0,93.88627450980391
8,18.0,0.0,10.0,7.0,0,9,11,22,281,8.2,2304.2,43.0,53.586046511627906
8,22.0,2.0,9.0,1.0,0,2,7,17,376,9.2,3459.2,42.0,82.36190476190475
15,22.0,1.0,15.0,1.0,0,3,15,14,467,7.8,3642.6,54.0,67.45555555555555
20,22.0,0.0,18.0,1.0,0,5,11,7,640,8.2,5248.0,61.0,86.0327868852459
8,22.0,1.0,7.0,1.0,0,2,1,12,369,8.8,3247.2000000000003,39.0,83.26153846153846
15,22.0,2.0,18.0,1.0,0,10,0,15,598,7.9,4724.2,58.0,81.45172413793104
9,20.0,0.0,16.0,1.0,0,4,0,14,338,7.9,2670.2000000000003,46.0,58.047826086956526
9,22.0,3.0,19.0,1.0,0,5,0,23,691,7.9,5458.900000000001,54.0,101.09074074074076
12,23.0,3.0,9.0,1.0,0,10,10,30,512,8.5,4352.0,48.0,90.66666666666667
18,22.0,0.0,19.0,1.0,0,6,15,2,642,7.8,5007.599999999999,60.0,83.46
15,22.0,2.0,6.0,1.0,0,4,0,17,545,7.9,4305.5,46.0,93.59782608695652
15,23.0,2.0,21.0,1.0,0,12,15,18,731,7.8,5701.8,62.0,91.96451612903226
8,17.0,0.0,5.0,1.0,0,5,11,12,299,8.2,2451.7999999999997,31.0,79.09032258064515
13,23.0,1.0,22.0,1.0,0,2,15,26,656,7.8,5116.8,60.0,85.28
19,22.0,1.0,12.0,1.0,0,5,10,19,571,8.5,4853.5,55.0,88.24545454545455
11,23.0,0.0,16.0,1.0,0,9,10,12,494,8.5,4199.0,51.0,82.33333333333333
9,23.0,3.0,20.0,1.0,0,2,5,9,571,8.4,4796.400000000001,56.0,85.65
19,22.0,2.0,4.0,1.0,0,2,5,31,382,8.4,3208.8,48.0,66.85000000000001
22,22.0,2.0,9.0,1.0,0,11,7,7,524,9.2,4820.799999999999,56.0,86.08571428571427
13,23.0,3.0,6.0,1.0,0,12,2,5,559,7.6,4248.4,46.0,92.35652173913043
13,22.0,0.0,18.0,1.0,0,7,2,9,584,7.6,4438.4,54.0,82.19259259259259
21,23.0,0.0,18.0,12.0,0,9,13,20,724,7.4,5357.6,74.0,72.4
20,23.0,3.0,11.0,12.0,0,4,5,0,554,8.4,4653.6,69.0,67.44347826086957
15,22.0,2.0,10.0,12.0,0,4,1,20,460,8.8,4048.000000000001,61.0,66.36065573770493
22,22.0,3.0,12.0,1.0,0,4,8,23,523,8.9,4654.7,60.0,77.57833333333333
5,19.0,0.0,18.0,1.0,0,6,7,3,402,9.2,3698.4,43.0,86.0093023255814
14,23.0,3.0,21.0,1.0,0,5,15,14,615,7.8,4797.0,62.0,77.37096774193549
21,23.0,1.0,12.0,1.0,0,10,2,4,559,7.6,4248.4,58.0,73.24827586206897
19,23.0,0.0,20.0,1.0,0,2,12,27,607,9.1,5523.7,63.0,87.67777777777778
20,23.0,3.0,7.0,1.0,0,11,8,9,564,8.9,5019.6,54.0,92.95555555555556
8,19.0,0.0,13.0,1.0,0,4,9,26,314,9.3,2920.2000000000003,41.0,71.22439024390245
7,22.0,2.0,19.0,1.0,0,8,6,15,469,8.7,4080.3,51.0,80.00588235294119
10,20.0,2.0,15.0,1.0,0,11,14,28,486,7.7,3742.2,48.0,77.96249999999999
15,23.0,0.0,4.0,1.0,0,4,13,12,278,7.4,2057.2000000000003,43.0,47.841860465116284
23,23.0,3.0,22.0,1.0,0,3,13,2,633,7.4,4684.2,72.0,65.05833333333334
16,23.0,2.0,6.0,1.0,0,3,2,31,386,7.6,2933.6,48.0,61.11666666666667
6,17.0,1.0,14.0,1.0,0,8,12,13,268,9.1,2438.7999999999997,39.0,62.533333333333324
15,23.0,0.0,3.0,12.0,0,7,4,25,448,8.3,3718.400000000001,53.0,70.15849056603776
5,21.0,1.0,10.0,1.0,0,12,12,27,327,9.1,2975.7,38.0,78.3078947368421
9,21.0,3.0,19.0,1.0,0,6,7,18,487,9.2,4480.4,53.0,84.53584905660377
6,23.0,1.0,21.0,1.0,0,7,10,28,450,8.5,3825.0,52.0,73.5576923076923
13,22.0,0.0,20.0,1.0,0,9,10,4,413,8.5,3510.5,56.0,62.6875
12,23.0,2.0,9.0,1.0,0,11,6,20,427,8.7,3714.9,47.0,79.04042553191489
14,23.0,3.0,4.0,1.0,0,1,8,4,594,8.9,5286.6,45.0,117.48
17,23.0,3.0,12.0,1.0,0,9,12,15,655,9.1,5960.5,56.0,106.4375
14,22.0,1.0,21.0,1.0,0,9,14,13,663,7.7,5105.1,59.0,86.5271186440678
20,23.0,0.0,6.0,1.0,0,10,3,5,493,8.1,3993.3,50.0,79.866
12,23.0,3.0,7.0,1.0,0,6,15,31,374,7.8,2917.2,46.0,63.417391304347824
17,23.0,1.0,14.0,12.0,0,10,14,20,573,7.7,4412.1,67.0,65.85223880597016
6,20.0,0.0,13.0,1.0,0,8,1,17,414,8.8,3643.2,40.0,91.08
22,22.0,3.0,8.0,1.0,0,2,14,2,600,7.7,4620.0,56.0,82.5
16,23.0,0.0,9.0,1.0,0,7,4,12,450,8.3,3735.000000000001,49.0,76.22448979591839
21,22.0,1.0,5.0,1.0,0,2,3,20,514,8.1,4163.4,50.0,83.26799999999999
9,22.0,1.0,18.0,1.0,0,2,2,17,477,7.6,3625.2,51.0,71.08235294117647
19,23.0,1.0,15.0,12.0,0,5,3,16,645,8.1,5224.5,70.0,74.63571428571429
18,22.0,1.0,6.0,1.0,0,3,12,0,382,9.1,3476.2,48.0,72.42083333333333
23,23.0,1.0,13.0,1.0,0,5,5,2,676,8.4,5678.400000000001,61.0,93.08852459016394
8,23.0,3.0,20.0,1.0,0,6,5,28,586,8.4,4922.400000000001,55.0,89.49818181818183
11,23.0,1.0,12.0,1.0,0,8,3,28,451,8.1,3653.1,48.0,76.10625
11,22.0,3.0,6.0,1.0,0,8,12,31,377,9.1,3430.7,43.0,79.78372093023255
15,22.0,1.0,4.0,1.0,0,5,9,28,306,9.3,2845.8,43.0,66.18139534883721
14,23.0,2.0,17.0,1.0,0,11,11,12,448,8.2,3673.599999999999,57.0,64.44912280701753
13,22.0,3.0,16.0,1.0,0,6,7,3,589,9.2,5418.799999999999,55.0,98.52363636363636
15,22.0,1.0,20.0,1.0,0,3,13,27,440,7.4,3256.0,59.0,55.186440677966104
5,19.0,3.0,9.0,1.0,0,2,6,12,486,8.7,4228.2,37.0,114.27567567567567
15,23.0,0.0,20.0,12.0,0,4,8,18,534,8.9,4752.6,70.0,67.89428571428572
9,17.0,3.0,4.0,1.0,0,9,2,6,340,7.6,2584.0,34.0,76.0
17,23.0,0.0,10.0,12.0,0,8,4,15,511,8.3,4241.3,62.0,68.40806451612903
7,20.0,0.0,8.0,1.0,0,4,8,22,278,8.9,2474.2000000000003,36.0,68.72777777777779
8,23.0,3.0,14.0,1.0,0,9,6,29,587,8.7,5106.9,49.0,104.22244897959183
16,23.0,3.0,18.0,1.0,0,7,5,29,674,8.4,5661.6,61.0,92.81311475409836
8,20.0,1.0,14.0,1.0,0,7,3,2,327,8.1,2648.7,44.0,60.19772727272727
8,23.0,2.0,12.0,1.0,0,10,15,5,438,7.8,3416.4,46.0,74.2695652173913
5,17.0,2.0,3.0,1.0,0,1,9,4,387,9.3,3599.1000000000004,28.0,128.53928571428574
5,17.0,2.0,7.0,7.0,0,2,3,20,490,8.1,3969.0,38.0,104.44736842105263
15,23.0,2.0,22.0,1.0,0,7,11,11,730,8.2,5985.999999999999,63.0,95.015873015873
15,23.0,1.0,7.0,12.0,0,12,1,12,453,8.8,3986.400000000001,58.0,68.73103448275864
12,22.0,3.0,16.0,12.0,0,9,2,16,566,7.6,4301.599999999999,65.0,66.17846153846153
7,22.0,0.0,15.0,1.0,0,11,15,9,495,7.8,3861.0,45.0,85.8
18,22.0,3.0,19.0,1.0,0,12,3,15,679,8.1,5499.9,63.0,87.3
15,22.0,2.0,4.0,1.0,0,11,15,5,547,7.8,4266.599999999999,44.0,96.9681818181818
19,23.0,0.0,22.0,1.0,0,1,1,25,484,8.8,4259.200000000001,65.0,65.52615384615386
6,18.0,2.0,9.0,7.0,0,11,3,15,387,8.1,3134.7,42.0,74.63571428571429
22,23.0,1.0,14.0,1.0,0,4,5,7,586,8.4,4922.400000000001,61.0,80.69508196721313
13,22.0,0.0,10.0,12.0,0,2,1,4,398,8.8,3502.4,57.0,61.44561403508772
21,23.0,2.0,14.0,1.0,0,8,7,27,651,9.2,5989.2,61.0,98.18360655737705
11,22.0,1.0,21.0,1.0,0,5,8,3,463,8.9,4120.7,56.0,73.58392857142857
14,23.0,1.0,12.0,1.0,0,3,6,13,442,8.7,3845.4,51.0,75.4
10,17.0,0.0,13.0,1.0,0,5,8,31,360,8.9,3204.0,41.0,78.14634146341463
8,22.0,2.0,5.0,1.0,0,2,1,16,362,8.8,3185.6000000000004,38.0,83.83157894736843
20,22.0,0.0,15.0,1.0,0,8,6,24,399,8.7,3471.2999999999997,58.0,59.849999999999994
17,23.0,1.0,7.0,1.0,0,1,3,22,519,8.1,4203.9,49.0,85.7938775510204
21,22.0,2.0,4.0,1.0,0,6,9,10,610,9.3,5673.0,50.0,113.46
11,23.0,1.0,3.0,1.0,0,2,3,26,280,8.1,2268.0,39.0,58.15384615384615
18,22.0,2.0,12.0,1.0,0,11,4,27,425,8.3,3527.5000000000005,55.0,64.13636363636364
5,18.0,1.0,22.0,1.0,0,1,8,23,350,8.9,3115.0,47.0,66.27659574468085
6,19.0,2.0,9.0,7.0,0,12,11,22,409,8.2,3353.7999999999997,43.0,77.99534883720929
17,22.0,1.0,10.0,1.0,0,5,0,10,492,7.9,3886.8,51.0,76.21176470588236
17,23.0,2.0,4.0,12.0,0,3,13,3,570,7.4,4218.0,58.0,72.72413793103448
20,22.0,1.0,3.0,1.0,0,5,5,17,484,8.4,4065.6,47.0,86.50212765957447
11,23.0,2.0,13.0,1.0,0,3,10,5,639,8.5,5431.5,50.0,108.63
23,23.0,2.0,10.0,1.0,0,6,2,2,493,7.6,3746.8,59.0,63.505084745762716
10,21.0,2.0,22.0,7.0,0,11,1,12,653,8.8,5746.400000000001,62.0,92.68387096774194
15,23.0,2.0,20.0,12.0,0,7,14,19,607,7.7,4673.900000000001,72.0,64.91527777777779
21,23.0,2.0,18.0,12.0,0,4,5,3,729,8.4,6123.6,76.0,80.57368421052632
11,22.0,1.0,6.0,12.0,0,12,8,31,626,8.9,5571.400000000001,52.0,107.1423076923077
18,22.0,3.0,7.0,1.0,0,6,12,23,550,9.1,5005.0,51.0,98.13725490196079
18,22.0,3.0,10.0,1.0,0,3,15,23,676,7.8,5272.8,54.0,97.64444444444445
14,23.0,2.0,19.0,1.0,0,11,5,13,459,8.4,3855.6,59.0,65.34915254237288
10,22.0,0.0,4.0,1.0,0,10,12,17,360,9.1,3276.0,37.0,88.54054054054055
23,23.0,0.0,8.0,1.0,0,6,9,23,456,9.3,4240.8,55.0,77.10545454545455
7,20.0,2.0,3.0,7.0,0,10,10,8,480,8.5,4080.0,39.0,104.61538461538461
7,19.0,2.0,22.0,7.0,0,3,14,26,515,7.7,3965.5,57.0,69.5701754385965
9,18.0,2.0,11.0,1.0,0,2,2,16,432,7.6,3283.2,41.0,80.0780487804878
9,23.0,3.0,7.0,1.0,0,9,4,30,500,8.3,4150.0,43.0,96.51162790697674
11,22.0,3.0,19.0,12.0,0,8,11,27,657,8.2,5387.4,67.0,80.4089552238806
12,23.0,3.0,21.0,1.0,0,4,5,26,699,8.4,5871.6,60.0,97.86
21,22.0,0.0,5.0,1.0,0,10,14,2,408,7.7,3141.6,49.0,64.11428571428571
16,22.0,2.0,6.0,1.0,0,12,1,24,426,8.8,3748.8,47.0,79.76170212765958
20,22.0,1.0,14.0,12.0,0,2,5,18,645,8.4,5418.0,69.0,78.52173913043478
8,22.0,2.0,10.0,1.0,0,5,13,15,563,7.4,4166.2,43.0,96.88837209302325
9,23.0,3.0,21.0,7.0,0,6,9,2,730,9.3,6789.000000000001,63.0,107.76190476190477
